Id,Label,timeset,degree,modularity_class,vote_average0
4630,4630,,1,2226,6.0
4631,4631,,12,64,7.0
4632,4632,,1,538,6.0
4633,4633,,0,2227,0.0
4634,4634,,2,2228,7.0
4635,4635,,0,2229,6.0
4636,4636,,0,2230,6.0
4637,4637,,0,2231,5.0
4638,4638,,0,2232,0.0
4639,4639,,1,2233,7.0
4640,4640,,0,2234,6.0
4641,4641,,0,2235,8.0
4642,4642,,0,2236,5.0
4643,4643,,1,661,6.0
4644,4644,,0,2237,3.0
4645,4645,,1,2238,6.0
4646,4646,,0,2239,7.0
4647,4647,,0,2240,4.0
4648,4648,,0,2241,6.0
4649,4649,,0,2242,7.0
4650,4650,,0,2243,7.0
4651,4651,,0,2244,5.0
4652,4652,,0,2245,6.0
4653,4653,,0,2246,0.0
4654,4654,,0,2247,6.0
4655,4655,,1,2251,6.0
4656,4656,,0,2248,5.0
4657,4657,,0,2249,0.0
4658,4658,,0,2250,4.0
4659,4659,,1,2251,6.0
4660,4660,,0,2252,0.0
4661,4661,,0,2253,7.0
4662,4662,,0,2254,10.0
4663,4663,,0,2255,8.0
4664,4664,,1,499,7.0
4665,4665,,0,2256,0.0
4666,4666,,0,2257,7.0
4667,4667,,0,2258,5.0
4668,4668,,0,2259,4.0
4669,4669,,0,2260,7.0
4670,4670,,0,2261,7.0
4671,4671,,6,505,7.0
4672,4672,,0,2262,8.0
4673,4673,,0,2263,5.0
4674,4674,,0,2264,0.0
4675,4675,,0,2265,7.0
4676,4676,,0,2266,7.0
4677,4677,,0,2267,6.0
4678,4678,,2,993,8.0
4679,4679,,0,2268,8.0
4680,4680,,0,2269,5.0
4681,4681,,0,2270,6.0
4682,4682,,0,2271,5.0
4683,4683,,1,2272,6.0
4684,4684,,0,2273,0.0
4685,4685,,0,2274,8.0
4686,4686,,0,2275,8.0
4687,4687,,1,499,6.0
4688,4688,,0,2276,8.0
4689,4689,,0,2277,7.0
4690,4690,,0,2278,5.0
4691,4691,,0,2279,6.0
4692,4692,,0,2280,0.0
4693,4693,,0,2281,7.0
4694,4694,,0,2282,0.0
4695,4695,,0,2283,8.0
4696,4696,,0,2284,7.0
4697,4697,,1,949,6.0
4698,4698,,0,2285,0.0
4699,4699,,0,2286,0.0
4700,4700,,1,2287,7.0
4701,4701,,0,2288,5.0
4702,4702,,0,2289,5.0
4703,4703,,0,2290,6.0
4704,4704,,0,2291,7.0
4705,4705,,0,2292,5.0
4706,4706,,0,2293,6.0
4707,4707,,0,2294,6.0
4708,4708,,0,2295,0.0
4709,4709,,0,2296,8.0
4710,4710,,0,2297,0.0
4711,4711,,0,2298,7.0
4712,4712,,0,2299,7.0
4713,4713,,0,2300,7.0
4714,4714,,0,2301,0.0
4715,4715,,0,2302,6.0
4716,4716,,0,2303,0.0
4717,4717,,0,2304,7.0
4718,4718,,0,2305,6.0
4719,4719,,0,2306,7.0
4720,4720,,0,2307,7.0
4721,4721,,0,2308,0.0
4722,4722,,0,2309,7.0
4723,4723,,0,2310,5.0
4724,4724,,0,2311,8.0
4725,4725,,0,2312,6.0
4726,4726,,0,2313,7.0
4727,4727,,0,2314,5.0
4728,4728,,0,2315,7.0
4729,4729,,0,2316,0.0
4730,4730,,1,2317,6.0
4731,4731,,0,2318,7.0
4732,4732,,1,1088,5.0
4733,4733,,1,2319,7.0
4734,4734,,0,2320,5.0
4735,4735,,0,2321,7.0
4736,4736,,0,2322,6.0
4737,4737,,0,2323,6.0
4738,4738,,1,1012,7.0
4739,4739,,0,2324,6.0
4740,4740,,0,2325,4.0
4741,4741,,0,2326,3.0
4742,4742,,0,2327,7.0
4743,4743,,0,2328,5.0
4744,4744,,1,64,5.0
4745,4745,,0,2329,4.0
4746,4746,,0,2330,6.0
4747,4747,,1,2334,7.0
4748,4748,,0,2331,6.0
4749,4749,,1,25,6.0
4750,4750,,0,2332,6.0
4751,4751,,0,2333,6.0
4752,4752,,1,2334,6.0
4753,4753,,0,2335,5.0
4754,4754,,0,2336,5.0
4755,4755,,0,2337,8.0
4756,4756,,0,2338,7.0
4757,4757,,0,2339,5.0
4758,4758,,0,2340,6.0
4759,4759,,0,2341,6.0
4760,4760,,0,2342,7.0
4761,4761,,0,2343,7.0
4762,4762,,0,2344,6.0
4763,4763,,0,2345,7.0
4764,4764,,0,2346,2.0
4765,4765,,0,2347,3.0
4766,4766,,0,2348,8.0
4767,4767,,0,2349,4.0
4768,4768,,0,2350,6.0
4769,4769,,0,2351,0.0
4770,4770,,0,2352,6.0
4771,4771,,0,2353,0.0
4772,4772,,1,2354,6.0
4773,4773,,6,64,7.0
4774,4774,,0,2355,6.0
4775,4775,,0,2356,6.0
4776,4776,,0,2357,7.0
4777,4777,,0,2358,6.0
4778,4778,,0,2359,6.0
4779,4779,,1,1032,6.0
4780,4780,,0,2360,0.0
4781,4781,,1,2361,6.0
4782,4782,,0,2362,7.0
4783,4783,,0,2363,5.0
4784,4784,,0,2364,6.0
4785,4785,,0,2365,0.0
4786,4786,,0,2366,6.0
4787,4787,,0,2367,4.0
4788,4788,,0,2368,6.0
4789,4789,,0,2369,7.0
4790,4790,,0,2370,7.0
4791,4791,,0,2371,2.0
4792,4792,,0,2372,7.0
4793,4793,,0,2373,6.0
4794,4794,,0,2374,0.0
4795,4795,,0,2375,6.0
4796,4796,,0,2376,7.0
4797,4797,,0,2377,8.0
4798,4798,,0,2378,7.0
4799,4799,,0,2379,6.0
4800,4800,,0,2380,7.0
4801,4801,,1,61,6.0
4802,4802,,1,505,6.0
