Id,Label,timeset,degree,modularity_class,vote_average0
2927,2927,,4,199,7.0
2928,2928,,1,560,6.0
2929,2929,,5,1083,7.0
2930,2930,,8,411,7.0
2931,2931,,0,589,4.0
2932,2932,,7,134,6.0
2933,2933,,4,201,6.0
2934,2934,,10,318,6.0
2935,2935,,2,293,7.0
2936,2936,,2,1202,8.0
2937,2937,,0,590,6.0
2938,2938,,4,591,6.0
2939,2939,,2,225,6.0
2940,2940,,0,592,5.0
2941,2941,,6,351,7.0
2942,2942,,8,267,7.0
2943,2943,,8,227,7.0
2944,2944,,18,293,7.0
2945,2945,,0,593,5.0
2946,2946,,4,227,8.0
2947,2947,,0,594,8.0
2948,2948,,2,720,7.0
2949,2949,,1,595,5.0
2950,2950,,4,509,7.0
2951,2951,,4,227,7.0
2952,2952,,2,758,6.0
2953,2953,,0,596,5.0
2954,2954,,1,181,6.0
2955,2955,,1,658,6.0
2956,2956,,0,597,6.0
2957,2957,,1,199,6.0
2958,2958,,1,700,6.0
2959,2959,,3,311,7.0
2960,2960,,0,598,6.0
2961,2961,,0,599,6.0
2962,2962,,1,740,6.0
2963,2963,,3,600,6.0
2964,2964,,0,601,5.0
2965,2965,,3,225,6.0
2966,2966,,1,602,8.0
2967,2967,,28,439,7.0
2968,2968,,0,603,6.0
2969,2969,,1,604,7.0
2970,2970,,0,605,9.0
2971,2971,,0,606,5.0
2972,2972,,1,607,5.0
2973,2973,,0,608,6.0
2974,2974,,0,609,7.0
2975,2975,,6,293,8.0
2976,2976,,0,610,5.0
2977,2977,,5,560,6.0
2978,2978,,9,445,7.0
2979,2979,,1,96,6.0
2980,2980,,3,351,6.0
2981,2981,,3,493,6.0
2982,2982,,5,560,6.0
2983,2983,,0,611,6.0
2984,2984,,8,191,6.0
2985,2985,,15,379,7.0
2986,2986,,3,414,7.0
2987,2987,,13,308,6.0
2988,2988,,7,318,6.0
2989,2989,,9,181,7.0
2990,2990,,1,612,6.0
2991,2991,,7,308,7.0
2992,2992,,1,613,7.0
2993,2993,,4,234,7.0
2994,2994,,0,614,7.0
2995,2995,,7,439,6.0
2996,2996,,2,1022,6.0
2997,2997,,2,325,6.0
2998,2998,,4,325,6.0
2999,2999,,1,679,6.0
3000,3000,,5,560,6.0
3001,3001,,2,615,6.0
3002,3002,,1,318,5.0
3003,3003,,5,187,6.0
3004,3004,,12,160,7.0
3005,3005,,2,351,6.0
3006,3006,,33,439,6.0
3007,3007,,8,222,6.0
3008,3008,,2,616,6.0
3009,3009,,3,445,5.0
3010,3010,,0,617,5.0
3011,3011,,0,618,6.0
3012,3012,,2,186,7.0
3013,3013,,0,619,6.0
3014,3014,,8,222,7.0
3015,3015,,4,229,5.0
3016,3016,,1,620,6.0
3017,3017,,1,318,5.0
3018,3018,,0,621,6.0
3019,3019,,2,622,6.0
3020,3020,,3,650,5.0
3021,3021,,0,623,5.0
3022,3022,,6,160,6.0
3023,3023,,9,187,8.0
3024,3024,,1,361,5.0
3025,3025,,4,234,6.0
3026,3026,,0,624,6.0
3027,3027,,1,220,6.0
3028,3028,,6,650,6.0
3029,3029,,6,625,6.0
3030,3030,,2,180,7.0
3031,3031,,2,411,6.0
3032,3032,,3,100,7.0
3033,3033,,2,100,6.0
3034,3034,,4,325,7.0
3035,3035,,0,626,6.0
3036,3036,,3,311,8.0
3037,3037,,0,627,5.0
3038,3038,,0,628,6.0
3039,3039,,0,629,7.0
3040,3040,,9,509,6.0
3041,3041,,0,630,8.0
3042,3042,,0,631,7.0
3043,3043,,0,632,6.0
3044,3044,,1,633,6.0
3045,3045,,5,325,7.0
3046,3046,,4,187,6.0
3047,3047,,2,425,7.0
3048,3048,,5,180,6.0
3049,3049,,4,227,5.0
3050,3050,,7,134,6.0
3051,3051,,0,634,5.0
3052,3052,,10,425,7.0
3053,3053,,44,220,4.0
3054,3054,,0,635,5.0
3055,3055,,0,636,6.0
3056,3056,,4,220,6.0
3057,3057,,3,264,8.0
3058,3058,,0,637,6.0
3059,3059,,0,638,6.0
3060,3060,,0,639,7.0
3061,3061,,3,469,8.0
3062,3062,,0,640,6.0
3063,3063,,0,641,6.0
3064,3064,,1,642,6.0
3065,3065,,4,439,4.0
3066,3066,,1,425,7.0
3067,3067,,1,643,4.0
3068,3068,,2,411,7.0
3069,3069,,0,644,7.0
3070,3070,,3,1631,6.0
3071,3071,,0,645,7.0
3072,3072,,0,646,5.0
3073,3073,,6,411,6.0
3074,3074,,8,40,7.0
3075,3075,,9,411,7.0
3076,3076,,0,647,6.0
3077,3077,,6,308,7.0
3078,3078,,0,648,7.0
3079,3079,,0,649,4.0
3080,3080,,11,650,6.0
3081,3081,,0,651,5.0
3082,3082,,2,134,6.0
3083,3083,,0,652,6.0
3084,3084,,6,425,7.0
3085,3085,,6,425,6.0
3086,3086,,0,653,5.0
3087,3087,,2,553,7.0
3088,3088,,1,351,6.0
3089,3089,,0,654,6.0
3090,3090,,2,495,6.0
3091,3091,,4,351,7.0
3092,3092,,0,655,6.0
3093,3093,,0,656,7.0
3094,3094,,1,657,5.0
3095,3095,,2,100,6.0
3096,3096,,1,658,6.0
3097,3097,,4,267,5.0
3098,3098,,0,659,6.0
3099,3099,,2,660,7.0
3100,3100,,0,661,6.0
3101,3101,,1,662,6.0
3102,3102,,0,663,7.0
3103,3103,,0,664,5.0
3104,3104,,4,361,6.0
3105,3105,,0,665,6.0
3106,3106,,0,666,6.0
3107,3107,,0,667,7.0
3108,3108,,2,580,6.0
3109,3109,,1,668,6.0
3110,3110,,0,669,6.0
3111,3111,,0,670,4.0
3112,3112,,1,671,6.0
3113,3113,,0,672,6.0
3114,3114,,1,673,6.0
3115,3115,,0,674,3.0
3116,3116,,0,675,5.0
3117,3117,,0,676,5.0
3118,3118,,0,677,5.0
3119,3119,,1,678,6.0
3120,3120,,2,325,5.0
3121,3121,,1,679,7.0
3122,3122,,0,680,4.0
3123,3123,,1,267,6.0
3124,3124,,0,681,5.0
3125,3125,,0,682,6.0
3126,3126,,2,325,6.0
3127,3127,,0,683,4.0
3128,3128,,0,684,6.0
3129,3129,,0,685,7.0
3130,3130,,5,911,6.0
3131,3131,,0,686,7.0
3132,3132,,2,859,4.0
3133,3133,,0,687,4.0
3134,3134,,1,688,6.0
3135,3135,,0,689,5.0
3136,3136,,0,690,7.0
3137,3137,,1,351,5.0
3138,3138,,0,691,7.0
3139,3139,,2,420,6.0
3140,3140,,0,692,6.0
3141,3141,,3,220,6.0
3142,3142,,0,693,4.0
3143,3143,,6,224,7.0
3144,3144,,1,694,6.0
3145,3145,,2,695,8.0
3146,3146,,1,706,5.0
3147,3147,,0,696,5.0
3148,3148,,1,697,7.0
3149,3149,,0,698,7.0
3150,3150,,6,181,6.0
3151,3151,,2,699,6.0
3152,3152,,2,199,7.0
3153,3153,,1,700,5.0
3154,3154,,0,701,6.0
3155,3155,,1,702,7.0
3156,3156,,0,703,7.0
3157,3157,,4,267,7.0
3158,3158,,17,134,8.0
3159,3159,,4,318,7.0
3160,3160,,0,704,6.0
3161,3161,,4,201,7.0
3162,3162,,8,224,7.0
3163,3163,,1,351,6.0
3164,3164,,0,705,7.0
3165,3165,,6,180,7.0
3166,3166,,6,160,7.0
3167,3167,,2,706,6.0
3168,3168,,1,1576,7.0
3169,3169,,3,351,7.0
3170,3170,,0,707,5.0
3171,3171,,1,708,7.0
3172,3172,,3,134,7.0
3173,3173,,0,709,7.0
3174,3174,,10,181,7.0
3175,3175,,4,351,5.0
3176,3176,,0,710,6.0
3177,3177,,6,73,7.0
3178,3178,,3,425,7.0
3179,3179,,0,711,6.0
3180,3180,,0,712,6.0
3181,3181,,3,509,7.0
3182,3182,,0,713,6.0
3183,3183,,1,714,7.0
3184,3184,,4,187,6.0
3185,3185,,2,325,6.0
3186,3186,,0,715,6.0
3187,3187,,3,445,6.0
3188,3188,,7,227,7.0
3189,3189,,0,716,7.0
3190,3190,,1,717,7.0
3191,3191,,0,718,5.0
3192,3192,,8,134,6.0
3193,3193,,0,719,6.0
3194,3194,,2,720,7.0
3195,3195,,0,721,5.0
3196,3196,,3,264,6.0
3197,3197,,0,722,7.0
3198,3198,,0,723,5.0
3199,3199,,0,724,7.0
3200,3200,,0,725,6.0
3201,3201,,0,726,6.0
3202,3202,,0,727,6.0
3203,3203,,0,728,5.0
3204,3204,,1,729,6.0
3205,3205,,0,730,7.0
3206,3206,,0,731,8.0
3207,3207,,0,732,6.0
3208,3208,,2,42,8.0
3209,3209,,0,733,6.0
3210,3210,,9,180,7.0
3211,3211,,2,267,7.0
3212,3212,,0,734,7.0
3213,3213,,7,191,6.0
3214,3214,,0,735,6.0
3215,3215,,0,736,6.0
3216,3216,,1,509,7.0
3217,3217,,4,509,7.0
3218,3218,,0,737,7.0
3219,3219,,3,650,3.0
3220,3220,,0,738,6.0
3221,3221,,0,739,7.0
3222,3222,,1,264,7.0
3223,3223,,1,740,8.0
3224,3224,,1,342,7.0
3225,3225,,3,503,7.0
3226,3226,,0,741,7.0
3227,3227,,3,308,7.0
3228,3228,,0,742,7.0
3229,3229,,1,743,7.0
3230,3230,,4,560,7.0
3231,3231,,0,744,4.0
3232,3232,,5,311,8.0
3233,3233,,0,745,7.0
3234,3234,,9,100,8.0
3235,3235,,3,746,5.0
3236,3236,,0,747,7.0
3237,3237,,10,267,6.0
3238,3238,,0,748,8.0
3239,3239,,6,201,8.0
3240,3240,,2,267,7.0
3241,3241,,1,749,5.0
3242,3242,,0,750,7.0
3243,3243,,3,751,7.0
3244,3244,,1,199,6.0
3245,3245,,11,222,7.0
3246,3246,,0,752,5.0
3247,3247,,2,227,6.0
3248,3248,,0,753,6.0
3249,3249,,2,199,8.0
3250,3250,,6,73,7.0
3251,3251,,5,224,7.0
3252,3252,,12,325,6.0
3253,3253,,2,308,6.0
3254,3254,,7,191,7.0
3255,3255,,1,754,6.0
3256,3256,,0,755,5.0
3257,3257,,0,756,7.0
3258,3258,,4,220,6.0
3259,3259,,0,757,7.0
3260,3260,,2,758,6.0
3261,3261,,4,759,6.0
3262,3262,,7,509,7.0
3263,3263,,1,760,7.0
3264,3264,,1,761,4.0
3265,3265,,1,762,7.0
3266,3266,,4,227,6.0
3267,3267,,4,222,5.0
3268,3268,,1,763,5.0
3269,3269,,0,764,6.0
3270,3270,,6,759,7.0
3271,3271,,6,227,7.0
3272,3272,,2,720,7.0
3273,3273,,1,765,7.0
3274,3274,,2,1022,6.0
3275,3275,,3,40,6.0
3276,3276,,0,766,7.0
3277,3277,,4,420,7.0
3278,3278,,2,369,7.0
3279,3279,,1,1399,7.0
3280,3280,,0,767,4.0
3281,3281,,1,228,7.0
3282,3282,,0,768,7.0
3283,3283,,0,769,6.0
3284,3284,,1,798,6.0
3285,3285,,0,770,5.0
3286,3286,,0,771,6.0
3287,3287,,1,147,7.0
3288,3288,,0,772,7.0
3289,3289,,7,191,5.0
3290,3290,,2,445,6.0
3291,3291,,0,773,6.0
3292,3292,,0,774,7.0
3293,3293,,0,775,6.0
3294,3294,,1,874,6.0
3295,3295,,0,776,5.0
3296,3296,,0,777,8.0
3297,3297,,1,904,6.0
3298,3298,,0,778,6.0
3299,3299,,0,779,5.0
3300,3300,,3,229,4.0
3301,3301,,2,199,7.0
3302,3302,,10,411,7.0
3303,3303,,1,765,6.0
3304,3304,,0,780,5.0
3305,3305,,0,781,6.0
3306,3306,,0,782,4.0
3307,3307,,10,267,7.0
3308,3308,,3,411,7.0
3309,3309,,0,783,7.0
3310,3310,,0,784,7.0
3311,3311,,10,509,7.0
3312,3312,,2,445,6.0
3313,3313,,1,460,7.0
3314,3314,,2,369,6.0
3315,3315,,1,414,6.0
3316,3316,,1,398,7.0
3317,3317,,1,227,5.0
3318,3318,,0,785,4.0
3319,3319,,0,786,6.0
3320,3320,,1,1108,6.0
3321,3321,,4,65,5.0
3322,3322,,0,787,7.0
3323,3323,,8,40,6.0
3324,3324,,0,788,6.0
3325,3325,,1,803,6.0
3326,3326,,0,789,6.0
3327,3327,,0,790,6.0
3328,3328,,0,791,8.0
3329,3329,,4,134,6.0
3330,3330,,0,792,8.0
3331,3331,,3,934,6.0
3332,3332,,1,267,7.0
3333,3333,,0,793,4.0
3334,3334,,5,509,7.0
3335,3335,,1,953,6.0
3336,3336,,9,224,6.0
3337,3337,,1,186,8.0
3338,3338,,4,414,6.0
3339,3339,,9,509,7.0
3340,3340,,3,264,7.0
3341,3341,,8,40,6.0
3342,3342,,8,351,5.0
3343,3343,,0,794,6.0
3344,3344,,2,453,7.0
3345,3345,,6,179,7.0
3346,3346,,1,620,6.0
3347,3347,,1,282,7.0
3348,3348,,5,509,7.0
3349,3349,,6,325,7.0
3350,3350,,8,134,7.0
3351,3351,,9,224,6.0
3352,3352,,9,222,5.0
3353,3353,,4,361,7.0
3354,3354,,0,795,8.0
3355,3355,,0,796,4.0
3356,3356,,5,293,6.0
3357,3357,,3,1239,7.0
3358,3358,,2,751,7.0
3359,3359,,1,157,6.0
3360,3360,,2,1239,6.0
3361,3361,,0,797,4.0
3362,3362,,9,227,7.0
3363,3363,,3,227,7.0
3364,3364,,12,134,6.0
3365,3365,,2,411,7.0
3366,3366,,1,1408,7.0
3367,3367,,13,379,7.0
3368,3368,,1,798,6.0
3369,3369,,2,859,7.0
3370,3370,,8,248,7.0
3371,3371,,1,248,4.0
3372,3372,,0,799,6.0
3373,3373,,1,924,7.0
3374,3374,,1,267,7.0
3375,3375,,1,32,6.0
3376,3376,,3,1631,6.0
3377,3377,,0,800,6.0
3378,3378,,5,911,6.0
3379,3379,,3,199,6.0
3380,3380,,4,337,7.0
3381,3381,,0,801,6.0
3382,3382,,0,802,5.0
3383,3383,,1,293,5.0
3384,3384,,1,803,7.0
3385,3385,,3,414,6.0
3386,3386,,1,180,7.0
3387,3387,,2,842,6.0
3388,3388,,0,804,6.0
3389,3389,,0,805,3.0
3390,3390,,0,806,7.0
3391,3391,,9,509,6.0
3392,3392,,5,293,6.0
3393,3393,,0,807,8.0
3394,3394,,2,187,7.0
3395,3395,,2,411,6.0
3396,3396,,0,808,7.0
3397,3397,,0,809,6.0
3398,3398,,0,810,6.0
3399,3399,,2,758,7.0
3400,3400,,0,811,6.0
3401,3401,,0,812,5.0
3402,3402,,0,813,5.0
3403,3403,,0,814,7.0
3404,3404,,14,414,7.0
3405,3405,,0,815,7.0
3406,3406,,8,1039,7.0
3407,3407,,4,445,6.0
3408,3408,,0,816,7.0
3409,3409,,2,325,6.0
3410,3410,,4,227,6.0
3411,3411,,0,817,7.0
3412,3412,,0,818,6.0
3413,3413,,1,251,6.0
3414,3414,,2,113,8.0
3415,3415,,1,171,6.0
3416,3416,,0,819,5.0
3417,3417,,1,22,8.0
3418,3418,,6,560,6.0
3419,3419,,0,820,5.0
3420,3420,,2,420,7.0
3421,3421,,0,821,7.0
3422,3422,,0,822,6.0
3423,3423,,7,134,7.0
3424,3424,,3,134,6.0
3425,3425,,5,180,7.0
3426,3426,,1,509,5.0
3427,3427,,0,823,7.0
3428,3428,,2,325,4.0
3429,3429,,1,576,7.0
3430,3430,,1,267,7.0
3431,3431,,2,361,7.0
3432,3432,,0,824,8.0
3433,3433,,0,825,7.0
3434,3434,,1,452,7.0
3435,3435,,0,826,7.0
3436,3436,,0,827,7.0
3437,3437,,0,828,6.0
3438,3438,,2,457,8.0
3439,3439,,6,2,7.0
3440,3440,,1,227,7.0
3441,3441,,1,425,7.0
3442,3442,,0,829,7.0
3443,3443,,4,160,7.0
3444,3444,,1,495,7.0
3445,3445,,9,493,8.0
3446,3446,,4,1576,7.0
3447,3447,,0,830,7.0
3448,3448,,0,831,7.0
3449,3449,,6,411,7.0
3450,3450,,0,832,7.0
3451,3451,,3,308,7.0
3452,3452,,0,833,7.0
3453,3453,,2,751,7.0
3454,3454,,2,225,8.0
3455,3455,,0,834,6.0
3456,3456,,3,181,6.0
3457,3457,,7,179,7.0
3458,3458,,3,898,6.0
3459,3459,,1,965,7.0
3460,3460,,9,311,7.0
3461,3461,,11,650,6.0
3462,3462,,0,835,4.0
3463,3463,,4,318,6.0
3464,3464,,2,965,7.0
3465,3465,,6,181,6.0
3466,3466,,3,199,7.0
3467,3467,,0,836,5.0
3468,3468,,4,199,7.0
3469,3469,,2,311,5.0
3470,3470,,6,1039,7.0
3471,3471,,0,837,8.0
3472,3472,,1,322,7.0
3473,3473,,0,838,6.0
3474,3474,,0,839,6.0
3475,3475,,1,253,6.0
3476,3476,,4,227,7.0
3477,3477,,0,840,7.0
3478,3478,,0,841,5.0
3479,3479,,1,842,7.0
3480,3480,,1,541,7.0
3481,3481,,0,843,5.0
3482,3482,,1,40,6.0
3483,3483,,0,844,6.0
3484,3484,,3,425,7.0
3485,3485,,0,845,7.0
3486,3486,,2,1253,6.0
3487,3487,,1,331,7.0
3488,3488,,0,846,6.0
3489,3489,,1,962,6.0
3490,3490,,0,847,8.0
3491,3491,,5,222,6.0
3492,3492,,8,134,7.0
3493,3493,,1,337,7.0
3494,3494,,4,625,5.0
3495,3495,,0,848,5.0
3496,3496,,1,662,6.0
3497,3497,,2,323,6.0
3498,3498,,6,553,5.0
3499,3499,,0,849,6.0
3500,3500,,3,264,7.0
3501,3501,,5,493,6.0
3502,3502,,0,850,5.0
3503,3503,,1,264,8.0
3504,3504,,2,179,7.0
3505,3505,,0,851,5.0
3506,3506,,0,852,5.0
3507,3507,,9,325,6.0
3508,3508,,1,688,6.0
3509,3509,,1,1182,5.0
3510,3510,,0,853,8.0
3511,3511,,6,425,7.0
3512,3512,,1,1498,7.0
3513,3513,,0,854,6.0
3514,3514,,6,134,7.0
3515,3515,,0,855,5.0
